,model,cluster_size,num_iter,duplicates,distortion,m1,m2,m3,date
1175,None,2,10000,1,0,1.0,0.5353535,0.6973684,Wed_Mar__6_13_00_44_2024
1176,None,2,10000,1,1,0.988189,0.5154004,0.6774629,Wed_Mar__6_11_26_59_2024
1177,None,2,10000,8,1,0.9921053,0.3013589,0.4622931,Wed_Mar__6_14_31_48_2024
1178,None,2,10000,100,0,1.0,0.312952,0.4767151,Wed_Mar__6_15_16_59_2024
1179,None,2,10000,100,0,1.0,0.3136095,0.4774775,Wed_Mar__6_11_26_42_2024
1180,None,2,10000,0.1,0,0.9655172,0.8888889,0.9256198,Wed_Mar__6_10_43_31_2024
1181,None,2,10000,8,1,0.9895013,0.3013589,0.4620098,Wed_Mar__6_13_45_23_2024
1182,None,2,10000,0.1,1,0.9074074,0.8166667,0.8596491,Wed_Mar__6_11_26_45_2024
1183,None,2,10000,100,1,0.9931663,0.2924212,0.4518135,Wed_Mar__6_10_00_04_2024
1184,None,2,10000,100,1,0.9932584,0.2964453,0.4566116,Wed_Mar__6_14_31_53_2024
1185,None,2,10000,1,0,1.0,0.5373737,0.6990802,Wed_Mar__6_11_26_30_2024
1186,None,2,10000,1,0,1.0,0.5353535,0.6973684,Wed_Mar__6_09_59_20_2024
1187,None,2,10000,0.1,1,0.9245283,0.8166667,0.8672566,Wed_Mar__6_12_14_37_2024
1188,None,2,10000,8,0,1.0,0.3354633,0.5023923,Wed_Mar__6_11_26_41_2024
1189,None,2,10000,8,1,0.9894459,0.2997602,0.4601227,Wed_Mar__6_12_14_46_2024
1190,None,2,10000,1,1,0.976834,0.5195072,0.6782842,Wed_Mar__6_12_14_42_2024
1191,None,2,10000,100,1,1.0,0.2910798,0.4509091,Wed_Mar__6_13_45_26_2024
1192,None,2,10000,8,1,0.9921671,0.303757,0.4651163,Wed_Mar__6_13_01_20_2024
1193,None,2,10000,8,0,1.0,0.3370607,0.5041816,Wed_Mar__6_10_43_39_2024
1194,None,2,10000,100,0,1.0,0.312952,0.4767151,Wed_Mar__6_14_31_25_2024
1195,None,2,10000,0.1,1,0.9423077,0.8166667,0.875,Wed_Mar__6_13_45_11_2024
1196,None,2,10000,1,0,1.0,0.5373737,0.6990802,Wed_Mar__6_12_14_20_2024
1197,None,2,10000,100,1,0.9977376,0.2957746,0.4562856,Wed_Mar__6_10_44_07_2024
1198,None,2,10000,100,0,1.0,0.3149244,0.479,Wed_Mar__6_09_59_40_2024
1199,None,2,10000,0.1,0,0.9333333,0.8888889,0.9105691,Wed_Mar__6_13_44_49_2024
1200,None,2,10000,0.1,1,0.9245283,0.8166667,0.8672566,Wed_Mar__6_10_43_52_2024
1201,None,2,10000,100,1,0.9977427,0.2964453,0.4570838,Wed_Mar__6_13_01_23_2024
1202,None,2,10000,100,0,1.0,0.3122945,0.4759519,Wed_Mar__6_12_14_33_2024
1203,None,2,10000,0.1,1,0.9074074,0.8166667,0.8596491,Wed_Mar__6_13_01_12_2024
1204,None,2,10000,8,0,1.0,0.3378594,0.5050746,Wed_Mar__6_09_59_24_2024
1205,None,2,10000,8,1,0.994709,0.3005596,0.4616329,Wed_Mar__6_09_59_58_2024
1206,None,2,10000,8,0,1.0,0.3370607,0.5041816,Wed_Mar__6_12_14_31_2024
1207,None,2,10000,8,0,1.0,0.336262,0.5032875,Wed_Mar__6_15_16_54_2024
1208,None,2,10000,1,0,1.0,0.5353535,0.6973684,Wed_Mar__6_13_44_53_2024
1209,None,2,10000,0.1,0,0.9824561,0.8888889,0.9333333,Wed_Mar__6_15_16_38_2024
1210,None,2,10000,1,1,0.9806202,0.5195072,0.6791946,Wed_Mar__6_14_31_41_2024
1211,None,2,10000,1,0,1.0,0.5353535,0.6973684,Wed_Mar__6_10_43_37_2024
1212,None,2,10000,8,0,1.0,0.3370607,0.5041816,Wed_Mar__6_13_45_00_2024
1213,None,2,10000,100,0,1.0,0.3149244,0.479,Wed_Mar__6_10_43_45_2024
1214,None,2,10000,8,1,0.9947507,0.3029576,0.4644608,Wed_Mar__6_10_44_01_2024
1215,None,2,10000,0.1,1,0.9074074,0.8166667,0.8596491,Wed_Mar__6_09_59_35_2024
1216,None,2,10000,0.1,0,0.9655172,0.8888889,0.9256198,Wed_Mar__6_13_00_40_2024
1217,None,2,10000,1,1,0.9765625,0.513347,0.6729475,Wed_Mar__6_13_01_08_2024
1218,None,2,10000,100,1,0.9977169,0.2930919,0.4530845,Wed_Mar__6_15_17_20_2024
1219,None,2,10000,0.1,1,0.8909091,0.8166667,0.8521739,Wed_Mar__6_15_17_07_2024
1220,None,2,10000,1,1,0.984375,0.5174538,0.6783311,Wed_Mar__6_15_17_08_2024
1221,None,2,10000,1,0,1.0,0.5373737,0.6990802,Wed_Mar__6_15_16_43_2024
1222,None,2,10000,0.1,1,0.9074074,0.8166667,0.8596491,Wed_Mar__6_14_31_35_2024
1223,None,2,10000,0.1,0,0.9824561,0.8888889,0.9333333,Wed_Mar__6_09_59_14_2024
1224,None,2,50000,1,1,0.9843137,0.5154004,0.6765499,Tue_Mar__5_14_06_29_2024
1225,None,2,50000,8,1,0.992268,0.3077538,0.4697987,Tue_Mar__5_19_04_34_2024
1226,None,2,50000,8,1,0.9948187,0.3069544,0.4691509,Tue_Mar__5_15_44_30_2024
1227,None,2,50000,8,1,0.9948586,0.3093525,0.4719512,Tue_Mar__5_17_34_18_2024
1228,None,2,50000,8,1,0.9896907,0.3069544,0.4685784,Tue_Mar__5_20_48_24_2024
1229,None,2,50000,1,1,0.9843137,0.5154004,0.6765499,Tue_Mar__5_20_48_23_2024
1230,None,2,50000,1,1,0.9882812,0.5195072,0.6810229,Tue_Mar__5_21_50_48_2024
1231,None,2,50000,8,1,0.9948187,0.3069544,0.4691509,Tue_Mar__5_14_06_30_2024
1232,None,2,50000,1,1,0.9882812,0.5195072,0.6810229,Tue_Mar__5_17_34_15_2024
1233,None,2,50000,1,1,0.9807692,0.523614,0.6827309,Tue_Mar__5_19_04_33_2024
1234,None,2,50000,1,1,0.980695,0.5215606,0.6809651,Tue_Mar__5_15_44_27_2024
1235,None,2,50000,8,1,0.992268,0.3077538,0.4697987,Tue_Mar__5_18_19_04_2024
1236,None,2,50000,8,1,0.992268,0.3077538,0.4697987,Tue_Mar__5_21_50_49_2024
1237,None,2,50000,1,1,0.984252,0.513347,0.6747638,Tue_Mar__5_16_41_57_2024
1238,None,2,50000,8,1,0.9948718,0.3101519,0.4728824,Tue_Mar__5_19_56_07_2024
1239,None,2,50000,1,1,0.9844358,0.5195072,0.6801075,Tue_Mar__5_19_56_04_2024
1240,None,2,50000,1,1,0.9693487,0.5195072,0.6764706,Tue_Mar__5_18_19_03_2024
1241,None,2,50000,8,1,0.9922879,0.3085532,0.4707317,Tue_Mar__5_16_41_58_2024
1242,None,2,10000,1,0,1.0,0.5373737,0.6990802,Wed_Mar__6_14_32_53_2024
1243,None,2,10000,100,1,1.0,0.2937626,0.4541213,Wed_Mar__6_10_44_02_2024
1244,None,2,10000,8,1,0.9895288,0.3021583,0.4629516,Wed_Mar__6_11_30_48_2024
1245,None,2,10000,1,1,0.9804688,0.5154004,0.6756393,Wed_Mar__6_13_49_10_2024
1246,None,2,10000,100,0,1.0,0.3142669,0.4782391,Wed_Mar__6_16_06_25_2024
1247,None,2,10000,0.1,1,0.9074074,0.8166667,0.8596491,Wed_Mar__6_15_21_18_2024
1248,None,2,10000,0.1,1,0.8909091,0.8166667,0.8521739,Wed_Mar__6_12_18_12_2024
1249,None,2,10000,1,1,0.984375,0.5174538,0.6783311,Wed_Mar__6_12_18_24_2024
1250,None,2,10000,100,0,1.0,0.312952,0.4767151,Wed_Mar__6_13_49_00_2024
1251,None,2,10000,1,1,0.9766537,0.5154004,0.6747312,Wed_Mar__6_16_06_33_2024
1252,None,2,10000,1,0,1.0,0.5333333,0.6956522,Wed_Mar__6_13_01_16_2024
1253,None,2,10000,1,1,0.984375,0.5174538,0.6783311,Wed_Mar__6_10_43_49_2024
1254,None,2,10000,1,1,0.9727626,0.513347,0.672043,Wed_Mar__6_15_21_17_2024
1255,None,2,10000,0.1,1,0.8909091,0.8166667,0.8521739,Wed_Mar__6_14_33_12_2024
1256,None,2,10000,1,0,1.0,0.5353535,0.6973684,Wed_Mar__6_12_17_58_2024
1257,None,2,10000,0.1,0,0.9824561,0.8888889,0.9333333,Wed_Mar__6_12_17_54_2024
1258,None,2,10000,0.1,1,0.9074074,0.8166667,0.8596491,Wed_Mar__6_13_01_36_2024
1259,None,2,10000,0.1,0,0.9655172,0.8888889,0.9256198,Wed_Mar__6_16_06_04_2024
1260,None,2,10000,100,1,0.9977427,0.2964453,0.4570838,Wed_Mar__6_11_30_58_2024
1261,None,2,10000,100,0,1.0,0.3149244,0.479,Wed_Mar__6_10_00_04_2024
1262,None,2,10000,8,1,0.992126,0.3021583,0.4632353,Wed_Mar__6_12_18_28_2024
1263,None,2,10000,100,0,1.0,0.3122945,0.4759519,Wed_Mar__6_15_21_13_2024
1264,None,2,10000,100,1,1.0,0.2964453,0.4573202,Wed_Mar__6_13_49_21_2024
1265,None,2,10000,8,0,1.0,0.3378594,0.5050746,Wed_Mar__6_10_43_24_2024
1266,None,2,10000,8,1,0.9947368,0.3021583,0.4635193,Wed_Mar__6_10_00_20_2024
1267,None,2,10000,8,1,0.9895561,0.3029576,0.4638923,Wed_Mar__6_14_33_26_2024
1268,None,2,10000,1,0,1.0,0.5333333,0.6956522,Wed_Mar__6_15_20_53_2024
1269,None,2,10000,0.1,1,0.9074074,0.8166667,0.8596491,Wed_Mar__6_10_43_37_2024
1270,None,2,10000,100,0,1.0,0.3149244,0.479,Wed_Mar__6_12_18_07_2024
1271,None,2,10000,8,1,0.9947781,0.3045564,0.4663403,Wed_Mar__6_15_21_31_2024
1272,None,2,10000,1,0,1.0,0.5373737,0.6990802,Wed_Mar__6_16_06_08_2024
1273,None,2,10000,1,1,0.992126,0.5174538,0.6801619,Wed_Mar__6_10_00_14_2024
1274,None,2,10000,0.1,0,0.9655172,0.8888889,0.9256198,Wed_Mar__6_11_30_05_2024
1275,None,2,10000,1,1,0.9882353,0.5174538,0.6792453,Wed_Mar__6_11_30_38_2024
1276,None,2,10000,100,1,0.9977376,0.2957746,0.4562856,Wed_Mar__6_12_18_28_2024
1277,None,2,10000,100,1,1.0,0.2904091,0.450104,Wed_Mar__6_13_01_48_2024
1278,None,2,10000,100,1,0.9977273,0.2944333,0.4546867,Wed_Mar__6_15_21_33_2024
1279,None,2,10000,8,1,0.9947368,0.3021583,0.4635193,Wed_Mar__6_13_49_16_2024
1280,None,2,10000,0.1,1,0.9245283,0.8166667,0.8672566,Wed_Mar__6_13_49_05_2024
1281,None,2,10000,0.1,1,0.8909091,0.8166667,0.8521739,Wed_Mar__6_11_30_40_2024
1282,None,2,10000,0.1,0,0.9655172,0.8888889,0.9256198,Wed_Mar__6_10_43_15_2024
1283,None,2,10000,1,0,1.0,0.5353535,0.6973684,Wed_Mar__6_13_48_45_2024
1284,None,2,10000,8,1,0.9896104,0.3045564,0.4657702,Wed_Mar__6_13_01_43_2024
1285,None,2,10000,1,0,1.0,0.5373737,0.6990802,Wed_Mar__6_10_43_26_2024
1286,None,2,10000,8,0,1.0,0.3370607,0.5041816,Wed_Mar__6_13_01_22_2024
1287,None,2,10000,8,0,1.0,0.3370607,0.5041816,Wed_Mar__6_16_06_17_2024
1288,None,2,10000,100,0,1.0,0.3142669,0.4782391,Wed_Mar__6_13_01_20_2024
1289,None,2,10000,1,0,0.9962547,0.5373737,0.6981627,Wed_Mar__6_11_30_17_2024
1290,None,2,10000,0.1,0,0.9655172,0.8888889,0.9256198,Wed_Mar__6_15_20_51_2024
1291,None,2,10000,8,1,0.9920844,0.3005596,0.4613497,Wed_Mar__6_16_06_38_2024
1292,None,2,10000,100,0,1.0,0.3149244,0.479,Wed_Mar__6_10_43_32_2024
1293,None,2,10000,0.1,0,0.9655172,0.8888889,0.9256198,Wed_Mar__6_13_48_41_2024
1294,None,2,10000,100,1,0.9977273,0.2944333,0.4546867,Wed_Mar__6_10_00_23_2024
1295,None,2,10000,0.1,1,0.9423077,0.8166667,0.875,Wed_Mar__6_10_00_10_2024
1296,None,2,10000,0.1,1,0.8909091,0.8166667,0.8521739,Wed_Mar__6_16_06_23_2024
1297,None,2,10000,100,1,0.9954649,0.2944333,0.4544513,Wed_Mar__6_14_33_27_2024
1298,None,2,10000,0.1,0,0.9655172,0.8888889,0.9256198,Wed_Mar__6_14_32_49_2024
1299,None,2,10000,100,1,1.0,0.295104,0.4557224,Wed_Mar__6_16_06_42_2024
1300,None,2,10000,8,0,1.0,0.3378594,0.5050746,Wed_Mar__6_14_33_00_2024
1301,None,2,10000,0.1,0,0.9655172,0.8888889,0.9256198,Wed_Mar__6_09_59_52_2024
1302,None,2,10000,8,0,1.0,0.3370607,0.5041816,Wed_Mar__6_12_18_04_2024
1303,None,2,10000,0.1,0,0.9333333,0.8888889,0.9105691,Wed_Mar__6_13_01_07_2024
1304,None,2,10000,1,1,0.9806202,0.5195072,0.6791946,Wed_Mar__6_13_01_38_2024
1305,None,2,10000,1,1,0.9767442,0.5174538,0.6765101,Wed_Mar__6_14_33_16_2024
1306,None,2,10000,8,0,1.0,0.3378594,0.5050746,Wed_Mar__6_13_48_51_2024
1307,None,2,10000,100,0,1.0,0.312952,0.4767151,Wed_Mar__6_11_30_32_2024
1308,None,2,10000,1,0,1.0,0.5333333,0.6956522,Wed_Mar__6_09_59_55_2024
1309,None,2,10000,8,0,1.0,0.3370607,0.5041816,Wed_Mar__6_09_59_59_2024
1310,None,2,10000,100,0,1.0,0.3136095,0.4774775,Wed_Mar__6_14_33_07_2024
1311,None,2,10000,8,0,1.0,0.3370607,0.5041816,Wed_Mar__6_15_21_06_2024
1312,None,2,10000,8,0,1.0,0.3386581,0.5059666,Wed_Mar__6_11_30_20_2024
1313,None,2,10000,8,1,0.986911,0.3013589,0.4617269,Wed_Mar__6_10_43_56_2024
1314,None,2,50000,8,1,0.9922879,0.3085532,0.4707317,Tue_Mar__5_16_43_09_2024
1315,None,2,50000,8,1,0.9896907,0.3069544,0.4685784,Tue_Mar__5_18_26_39_2024
1316,None,2,50000,1,1,0.9844358,0.5195072,0.6801075,Tue_Mar__5_19_13_53_2024
1317,None,2,50000,8,1,0.9845361,0.3053557,0.4661379,Tue_Mar__5_20_05_24_2024
1318,None,2,50000,1,1,0.976834,0.5195072,0.6782842,Tue_Mar__5_15_45_26_2024
1319,None,2,50000,8,1,0.9922879,0.3085532,0.4707317,Tue_Mar__5_17_36_18_2024
1320,None,2,50000,8,1,0.9948454,0.3085532,0.4710189,Tue_Mar__5_14_07_39_2024
1321,None,2,50000,1,1,0.9731801,0.5215606,0.6791444,Tue_Mar__5_17_36_16_2024
1322,None,2,50000,1,1,0.9806202,0.5195072,0.6791946,Tue_Mar__5_21_02_22_2024
1323,None,2,50000,8,1,0.9922481,0.3069544,0.4688645,Tue_Mar__5_19_13_56_2024
1324,None,2,50000,1,1,0.9805447,0.5174538,0.6774194,Tue_Mar__5_16_43_07_2024
1325,None,2,50000,1,1,0.984556,0.523614,0.6836461,Tue_Mar__5_14_07_37_2024
1326,None,2,50000,1,1,0.9843137,0.5154004,0.6765499,Tue_Mar__5_18_26_38_2024
1327,None,2,50000,8,1,0.9948586,0.3093525,0.4719512,Tue_Mar__5_15_45_28_2024
1328,None,2,50000,8,1,0.9948586,0.3093525,0.4719512,Tue_Mar__5_21_02_23_2024
1329,None,2,50000,1,1,0.9767442,0.5174538,0.6765101,Tue_Mar__5_20_05_23_2024
1330,None,2,10000,100,1,1.0,0.2930919,0.4533195,Wed_Mar__6_13_00_55_2024
1331,None,2,10000,0.1,0,0.9655172,0.8888889,0.9256198,Wed_Mar__6_13_37_01_2024
1332,None,2,10000,0.1,1,0.8909091,0.8166667,0.8521739,Wed_Mar__6_10_00_23_2024
1333,None,2,10000,1,1,0.9882353,0.5174538,0.6792453,Wed_Mar__6_10_00_22_2024
1334,None,2,10000,1,0,1.0,0.5373737,0.6990802,Wed_Mar__6_12_25_56_2024
1335,None,2,10000,1,1,0.9767442,0.5174538,0.6765101,Wed_Mar__6_10_34_07_2024
1336,None,2,10000,8,1,0.984252,0.2997602,0.4595588,Wed_Mar__6_13_37_27_2024
1337,None,2,10000,8,0,1.0,0.3378594,0.5050746,Wed_Mar__6_13_37_07_2024
1338,None,2,10000,8,0,1.0,0.3386581,0.5059666,Wed_Mar__6_12_26_01_2024
1339,None,2,10000,100,1,1.0,0.2937626,0.4541213,Wed_Mar__6_12_26_16_2024
1340,None,2,10000,0.1,1,0.8909091,0.8166667,0.8521739,Wed_Mar__6_13_00_45_2024
1341,None,2,10000,1,1,0.9767442,0.5174538,0.6765101,Wed_Mar__6_14_50_45_2024
1342,None,2,10000,1,1,0.9805447,0.5174538,0.6774194,Wed_Mar__6_14_12_45_2024
1343,None,2,10000,8,0,1.0,0.3378594,0.5050746,Wed_Mar__6_10_33_57_2024
1344,None,2,10000,8,1,0.9895833,0.303757,0.4648318,Wed_Mar__6_10_34_09_2024
1345,None,2,10000,100,0,1.0,0.3136095,0.4774775,Wed_Mar__6_11_44_00_2024
1346,None,2,10000,8,1,0.9921466,0.3029576,0.4641764,Wed_Mar__6_13_00_58_2024
1347,None,2,10000,1,0,0.9962547,0.5373737,0.6981627,Wed_Mar__6_14_50_31_2024
1348,None,2,10000,100,0,1.0,0.312952,0.4767151,Wed_Mar__6_13_37_19_2024
1349,None,2,10000,0.1,0,0.9824561,0.8888889,0.9333333,Wed_Mar__6_14_50_27_2024
1350,None,2,10000,8,0,1.0,0.3370607,0.5041816,Wed_Mar__6_11_43_53_2024
1351,None,2,10000,100,0,1.0,0.3136095,0.4774775,Wed_Mar__6_14_12_38_2024
1352,None,2,10000,1,0,1.0,0.5353535,0.6973684,Wed_Mar__6_10_00_07_2024
1353,None,2,10000,1,1,0.9805447,0.5174538,0.6774194,Wed_Mar__6_12_26_12_2024
1354,None,2,10000,1,1,0.9805447,0.5174538,0.6774194,Wed_Mar__6_11_44_00_2024
1355,None,2,10000,100,1,0.9954853,0.2957746,0.4560496,Wed_Mar__6_14_50_52_2024
1356,None,2,10000,0.1,0,0.9824561,0.8888889,0.9333333,Wed_Mar__6_10_00_04_2024
1357,None,2,10000,100,1,0.9977117,0.2924212,0.4522822,Wed_Mar__6_14_12_52_2024
1358,None,2,10000,1,1,0.9766537,0.5154004,0.6747312,Wed_Mar__6_13_00_54_2024
1359,None,2,10000,1,0,1.0,0.5333333,0.6956522,Wed_Mar__6_10_33_56_2024
1360,None,2,10000,8,1,0.9922078,0.3053557,0.4669927,Wed_Mar__6_14_12_49_2024
1361,None,2,10000,100,0,1.0,0.3142669,0.4782391,Wed_Mar__6_10_34_05_2024
1362,None,2,10000,8,1,0.9895013,0.3013589,0.4620098,Wed_Mar__6_10_00_26_2024
1363,None,2,10000,1,0,1.0,0.5373737,0.6990802,Wed_Mar__6_14_12_31_2024
1364,None,2,10000,0.1,1,0.8909091,0.8166667,0.8521739,Wed_Mar__6_11_44_01_2024
1365,None,2,10000,8,1,0.9973545,0.3013589,0.4628607,Wed_Mar__6_11_10_14_2024
1366,None,2,10000,100,0,1.0,0.3142669,0.4782391,Wed_Mar__6_13_00_45_2024
1367,None,2,10000,8,1,0.9921053,0.3013589,0.4622931,Wed_Mar__6_12_26_13_2024
1368,None,2,10000,8,0,1.0,0.3378594,0.5050746,Wed_Mar__6_11_10_01_2024
1369,None,2,10000,100,0,1.0,0.3142669,0.4782391,Wed_Mar__6_14_50_40_2024
1370,None,2,10000,0.1,1,0.9074074,0.8166667,0.8596491,Wed_Mar__6_14_12_41_2024
1371,None,2,10000,8,0,1.0,0.3370607,0.5041816,Wed_Mar__6_13_00_36_2024
1372,None,2,10000,100,1,0.9977578,0.2984574,0.4594734,Wed_Mar__6_11_44_06_2024
1373,None,2,10000,0.1,0,0.9655172,0.8888889,0.9256198,Wed_Mar__6_11_43_46_2024
1374,None,2,10000,0.1,0,0.9824561,0.8888889,0.9333333,Wed_Mar__6_10_33_51_2024
1375,None,2,10000,1,0,1.0,0.5373737,0.6990802,Wed_Mar__6_11_43_48_2024
1376,None,2,10000,100,0,1.0,0.3136095,0.4774775,Wed_Mar__6_11_10_14_2024
1377,None,2,10000,100,1,0.993228,0.295104,0.4550155,Wed_Mar__6_10_34_25_2024
1378,None,2,10000,8,0,1.0,0.3378594,0.5050746,Wed_Mar__6_14_12_34_2024
1379,None,2,10000,1,1,0.9883268,0.5215606,0.6827957,Wed_Mar__6_11_10_10_2024
1380,None,2,10000,8,0,1.0,0.3378594,0.5050746,Wed_Mar__6_14_50_33_2024
1381,None,2,10000,100,1,0.9977427,0.2964453,0.4570838,Wed_Mar__6_13_37_32_2024
1382,None,2,10000,1,0,1.0,0.5353535,0.6973684,Wed_Mar__6_13_00_35_2024
1383,None,2,10000,0.1,0,0.9824561,0.8888889,0.9333333,Wed_Mar__6_11_09_59_2024
1384,None,2,10000,0.1,1,0.9245283,0.8166667,0.8672566,Wed_Mar__6_14_50_42_2024
1385,None,2,10000,0.1,1,0.8909091,0.8166667,0.8521739,Wed_Mar__6_10_34_04_2024
1386,None,2,10000,100,1,0.9977273,0.2944333,0.4546867,Wed_Mar__6_10_00_31_2024
1387,None,2,10000,0.1,0,0.9655172,0.8888889,0.9256198,Wed_Mar__6_14_12_29_2024
1388,None,2,10000,1,0,1.0,0.5373737,0.6990802,Wed_Mar__6_11_09_58_2024
1389,None,2,10000,0.1,0,0.9824561,0.8888889,0.9333333,Wed_Mar__6_13_00_30_2024
1390,None,2,10000,0.1,1,0.9074074,0.8166667,0.8596491,Wed_Mar__6_12_26_11_2024
1391,None,2,10000,1,0,1.0,0.5353535,0.6973684,Wed_Mar__6_13_37_05_2024
1392,None,2,10000,1,1,0.976834,0.5195072,0.6782842,Wed_Mar__6_13_37_23_2024
1393,None,2,10000,100,1,1.0,0.2984574,0.4597107,Wed_Mar__6_11_10_17_2024
1394,None,2,10000,0.1,0,0.9655172,0.8888889,0.9256198,Wed_Mar__6_12_25_53_2024
1395,None,2,10000,0.1,1,0.8909091,0.8166667,0.8521739,Wed_Mar__6_11_10_18_2024
1396,None,2,10000,8,1,0.9870801,0.3053557,0.4664225,Wed_Mar__6_14_50_49_2024
1397,None,2,10000,100,0,1.0,0.312952,0.4767151,Wed_Mar__6_12_26_05_2024
1398,None,2,10000,0.1,1,0.9074074,0.8166667,0.8596491,Wed_Mar__6_13_37_21_2024
1399,None,2,10000,100,0,1.0,0.3149244,0.479,Wed_Mar__6_10_00_17_2024
1400,None,2,10000,8,0,1.0,0.3378594,0.5050746,Wed_Mar__6_10_00_13_2024
1401,None,2,10000,8,1,0.992126,0.3021583,0.4632353,Wed_Mar__6_11_44_03_2024
1402,None,2,50000,1,1,0.984375,0.5174538,0.6783311,Tue_Mar__5_20_00_17_2024
1403,None,2,50000,8,1,0.9948718,0.3101519,0.4728824,Tue_Mar__5_17_36_23_2024
1404,None,2,50000,8,1,0.9948849,0.3109512,0.4738124,Tue_Mar__5_16_50_53_2024
1405,None,2,50000,8,1,0.9897172,0.3077538,0.4695122,Tue_Mar__5_20_00_16_2024
1406,None,2,50000,8,1,0.994832,0.3077538,0.4700855,Tue_Mar__5_14_07_51_2024
1407,None,2,50000,1,1,0.9882812,0.5195072,0.6810229,Tue_Mar__5_19_11_08_2024
1408,None,2,50000,8,1,0.9948052,0.3061551,0.4682152,Tue_Mar__5_14_07_28_2024
1409,None,2,50000,8,1,0.992268,0.3077538,0.4697987,Tue_Mar__5_18_20_32_2024
1410,None,2,50000,8,1,0.9923274,0.3101519,0.4725944,Tue_Mar__5_20_45_36_2024
1411,None,2,50000,1,1,0.9883721,0.523614,0.6845638,Tue_Mar__5_14_07_50_2024
1412,None,2,50000,1,1,0.9804688,0.5154004,0.6756393,Tue_Mar__5_18_20_31_2024
1413,None,2,50000,1,1,0.984375,0.5174538,0.6783311,Tue_Mar__5_14_07_28_2024
1414,None,2,50000,1,1,0.9693487,0.5195072,0.6764706,Tue_Mar__5_16_50_51_2024
1415,None,2,50000,8,1,0.9948586,0.3093525,0.4719512,Tue_Mar__5_19_11_10_2024
1416,None,2,50000,1,1,0.9806202,0.5195072,0.6791946,Tue_Mar__5_15_45_55_2024
1417,None,2,50000,1,1,0.9844358,0.5195072,0.6801075,Tue_Mar__5_17_36_23_2024
1418,None,2,50000,1,1,0.9881423,0.513347,0.6756757,Tue_Mar__5_20_45_36_2024
1419,None,2,50000,8,1,0.9947917,0.3053557,0.4672783,Tue_Mar__5_15_45_54_2024
1420,No Empirical,2,10000,8,1,0.9921671,0.303757,0.4651163,Wed_Mar__6_14_20_14_2024
1421,No Empirical,2,10000,8,1,0.9947368,0.3021583,0.4635193,Wed_Mar__6_10_02_34_2024
1422,No Empirical,2,10000,0.1,1,1.0,0.7833333,0.8785047,Wed_Mar__6_14_20_03_2024
1423,No Empirical,2,10000,1,0,1.0,0.5353535,0.6973684,Wed_Mar__6_15_58_03_2024
1424,No Empirical,2,10000,100,1,0.9954338,0.2924212,0.4520477,Wed_Mar__6_15_09_22_2024
1425,No Empirical,2,10000,8,0,1.0,0.3370607,0.5041816,Wed_Mar__6_10_02_23_2024
1426,No Empirical,2,10000,100,0,1.0,0.3136095,0.4774775,Wed_Mar__6_14_24_37_2024
1427,No Empirical,2,10000,8,1,0.9947507,0.3029576,0.4644608,Wed_Mar__6_15_08_09_2024
1428,No Empirical,2,10000,1,0,1.0,0.5373737,0.6990802,Wed_Mar__6_15_07_56_2024
1429,No Empirical,2,10000,8,0,1.0,0.3370607,0.5041816,Wed_Mar__6_15_58_04_2024
1430,No Empirical,2,10000,0.1,1,1.0,0.8,0.8888889,Wed_Mar__6_14_46_49_2024
1431,No Empirical,2,10000,100,0,1.0,0.3136095,0.4774775,Wed_Mar__6_15_08_02_2024
1432,No Empirical,2,10000,0.1,0,0.9824561,0.8888889,0.9333333,Wed_Mar__6_15_58_00_2024
1433,No Empirical,2,10000,0.1,0,0.9491525,0.8888889,0.9180328,Wed_Mar__6_14_24_31_2024
1434,No Empirical,2,10000,0.1,0,0.9824561,0.8888889,0.9333333,Wed_Mar__6_14_19_51_2024
1435,No Empirical,2,10000,1,0,1.0,0.5373737,0.6990802,Wed_Mar__6_15_08_55_2024
1436,No Empirical,2,10000,8,1,0.9945652,0.2925659,0.4521309,Wed_Mar__6_14_46_53_2024
1437,No Empirical,2,10000,1,1,0.9805447,0.5174538,0.6774194,Wed_Mar__6_15_09_13_2024
1438,No Empirical,2,10000,0.1,0,0.9655172,0.8888889,0.9256198,Wed_Mar__6_15_07_55_2024
1439,No Empirical,2,10000,0.1,1,0.9791667,0.7833333,0.8703704,Wed_Mar__6_15_09_09_2024
1440,No Empirical,2,10000,1,1,0.972549,0.5092402,0.6684636,Wed_Mar__6_15_58_22_2024
1441,No Empirical,2,10000,100,0,1.0,0.3149244,0.479,Wed_Mar__6_15_58_13_2024
1442,No Empirical,2,10000,0.1,1,1.0,0.7666667,0.8679245,Wed_Mar__6_15_58_18_2024
1443,No Empirical,2,10000,100,0,1.0,0.3136095,0.4774775,Wed_Mar__6_15_09_04_2024
1444,No Empirical,2,10000,1,1,0.976834,0.5195072,0.6782842,Wed_Mar__6_15_08_07_2024
1445,No Empirical,2,10000,8,1,0.9920635,0.2997602,0.4604052,Wed_Mar__6_15_58_26_2024
1446,No Empirical,2,10000,100,1,1.0,0.297116,0.4581179,Wed_Mar__6_15_08_07_2024
1447,No Empirical,2,10000,100,0,1.0,0.3149244,0.479,Wed_Mar__6_14_20_00_2024
1448,No Empirical,2,10000,8,0,1.0,0.3386581,0.5059666,Wed_Mar__6_14_24_35_2024
