,model,prior,duplicates_level,distortion_level,num_iter,replicates,precision,recall,f1score
714,None,Pitman,Very High,Low,10000,18,1.0,0.921762,0.9592884
715,None,Pitman,Low,High,10000,18,0.9272727,0.85,0.8869565
716,None,Pitman,High,Low,10000,18,1.0,0.936901,0.9674227
717,None,Pitman,Medium,Low,10000,18,1.0,0.9171717,0.9567966
718,None,Pitman,Very High,High,10000,18,0.9967742,0.8289738,0.9051629
719,None,Pitman,Low,Low,10000,18,0.9677419,0.952381,0.96
720,None,Pitman,Very High,High,10000,20,0.9927769,0.8296445,0.9039094
721,None,Pitman,Low,High,10000,20,0.9272727,0.85,0.8869565
722,None,Pitman,Low,Low,10000,20,0.9836066,0.952381,0.9677419
723,None,Pitman,Very High,Low,10000,20,1.0,0.921762,0.9592884
724,None,Pitman,High,Low,10000,20,1.0,0.9353035,0.9665704
725,None,Pitman,Medium,Low,10000,20,1.0,0.9191919,0.9578947
726,None,Pitman,Low,High,10000,3,0.9272727,0.85,0.8869565
727,None,Pitman,Very High,Low,10000,3,1.0,0.921762,0.9592884
728,None,Pitman,High,Low,10000,3,1.0,0.9353035,0.9665704
729,None,Pitman,Low,Low,10000,3,0.9836066,0.952381,0.9677419
730,None,Pitman,Very High,High,10000,3,0.993538,0.8249497,0.9014291
731,None,Pitman,Medium,Low,10000,3,1.0,0.9191919,0.9578947
732,None,Pitman,Very High,Low,10000,5,1.0,0.921762,0.9592884
733,None,Pitman,Medium,Low,10000,5,1.0,0.9191919,0.9578947
734,None,Pitman,High,Low,10000,5,1.0,0.9337061,0.9657166
735,None,Pitman,Very High,High,10000,5,0.9920382,0.8356808,0.9071715
736,None,Pitman,Low,High,10000,5,0.9272727,0.85,0.8869565
737,None,Pitman,Low,Low,10000,5,0.9677419,0.952381,0.96
738,None,Pitman,Medium,Low,10000,7,1.0,0.9191919,0.9578947
739,None,Pitman,High,Low,10000,7,1.0,0.9337061,0.9657166
740,None,Pitman,Very High,High,10000,7,0.9951574,0.8269618,0.9032967
741,None,Pitman,Very High,Low,10000,7,1.0,0.921762,0.9592884
742,None,Pitman,Low,Low,10000,7,0.9836066,0.952381,0.9677419
743,None,Pitman,Low,High,10000,7,0.9444444,0.85,0.8947368
744,None,Pitman,High,Low,10000,9,1.0,0.936901,0.9674227
745,None,Pitman,Medium,Low,10000,9,1.0,0.9191919,0.9578947
746,None,Pitman,Very High,High,10000,9,0.9951535,0.8262911,0.9028948
747,None,Pitman,Low,Low,10000,9,0.9677419,0.952381,0.96
748,None,Pitman,Very High,Low,10000,9,1.0,0.921762,0.9592884
749,None,Pitman,Low,High,10000,9,0.9107143,0.85,0.8793103
750,None,Pitman,Low,Low,10000,11,0.9836066,0.952381,0.9677419
751,None,Pitman,Medium,Low,10000,11,1.0,0.9232323,0.960084
752,None,Pitman,Very High,Low,10000,11,1.0,0.921762,0.9592884
753,None,Pitman,Very High,High,10000,11,0.9943457,0.8256204,0.902162
754,None,Pitman,Low,High,10000,11,0.9444444,0.85,0.8947368
755,None,Pitman,High,Low,10000,11,1.0,0.936901,0.9674227
756,None,Pitman,Low,High,10000,13,0.9272727,0.85,0.8869565
757,None,Pitman,Medium,Low,10000,13,1.0,0.9191919,0.9578947
758,None,Pitman,Very High,High,10000,13,0.996769,0.8276325,0.9043606
759,None,Pitman,Low,Low,10000,13,0.9677419,0.952381,0.96
760,None,Pitman,High,Low,10000,13,1.0,0.9353035,0.9665704
761,None,Pitman,Very High,Low,10000,13,1.0,0.921762,0.9592884
762,None,Pitman,Low,Low,10000,15,0.9836066,0.952381,0.9677419
763,None,Pitman,Very High,High,10000,15,0.9967768,0.8296445,0.9055637
764,None,Pitman,Very High,Low,10000,15,1.0,0.921762,0.9592884
765,None,Pitman,High,Low,10000,15,1.0,0.9353035,0.9665704
766,None,Pitman,Medium,Low,10000,15,1.0,0.9191919,0.9578947
767,None,Pitman,Low,High,10000,15,0.9272727,0.85,0.8869565
768,None,Pitman,Low,Low,10000,17,0.9836066,0.952381,0.9677419
769,None,Pitman,Very High,Low,10000,17,1.0,0.9230769,0.96
770,None,Pitman,Low,High,10000,17,0.9272727,0.85,0.8869565
771,None,Pitman,Medium,Low,10000,17,1.0,0.9191919,0.9578947
772,None,Pitman,Very High,High,10000,17,0.996769,0.8276325,0.9043606
773,None,Pitman,High,Low,10000,17,1.0,0.9353035,0.9665704
774,None,Pitman,Low,Low,10000,19,0.9836066,0.952381,0.9677419
775,None,Pitman,Low,High,10000,19,0.9272727,0.85,0.8869565
776,None,Pitman,Very High,Low,10000,19,1.0,0.921762,0.9592884
777,None,Pitman,Medium,Low,10000,19,1.0,0.9232323,0.960084
778,None,Pitman,Very High,High,10000,19,1.0,0.8343394,0.9096892
779,None,Pitman,High,Low,10000,19,1.0,0.936901,0.9674227
780,None,uniform,Low,High,10000,0,0.265625,0.85,0.4047619
781,None,uniform,Very High,Low,10000,0,1.0,0.921762,0.9592884
782,None,uniform,Very High,High,10000,0,1.0,0.8229376,0.9028698
783,None,uniform,Medium,Low,10000,0,1.0,0.9191919,0.9578947
784,None,uniform,High,Low,10000,0,1.0,0.936901,0.9674227
785,None,uniform,Low,Low,10000,0,0.2912621,0.952381,0.4460967
786,None,uniform,Very High,High,10000,2,1.0,0.8256204,0.904482
787,None,uniform,Medium,Low,10000,2,1.0,0.9191919,0.9578947
788,None,uniform,Low,Low,10000,2,0.3030303,0.952381,0.4597701
789,None,uniform,Low,High,10000,2,0.2771739,0.85,0.4180328
790,None,uniform,Very High,Low,10000,2,1.0,0.921762,0.9592884
791,None,uniform,High,Low,10000,2,1.0,0.9337061,0.9657166
792,None,uniform,Low,High,10000,4,0.255,0.85,0.3923077
793,None,uniform,Very High,High,10000,4,1.0,0.8249497,0.9040794
794,None,uniform,High,Low,10000,4,1.0,0.9353035,0.9665704
795,None,uniform,Low,Low,10000,4,0.2970297,0.952381,0.4528302
796,None,uniform,Very High,Low,10000,4,1.0,0.921762,0.9592884
797,None,uniform,Medium,Low,10000,4,0.9978214,0.9252525,0.9601677
798,None,uniform,Medium,Low,10000,6,1.0,0.9191919,0.9578947
799,None,uniform,High,Low,10000,6,1.0,0.936901,0.9674227
800,None,uniform,Very High,High,10000,6,1.0,0.8323273,0.9084919
801,None,uniform,Very High,Low,10000,6,1.0,0.921762,0.9592884
802,None,uniform,Low,High,10000,6,0.255,0.85,0.3923077
803,None,uniform,Low,Low,10000,6,0.3092784,0.952381,0.4669261
804,None,uniform,Low,Low,10000,8,0.3157895,0.952381,0.4743083
805,None,uniform,Low,High,10000,8,0.2562814,0.85,0.3938224
806,None,uniform,High,Low,10000,8,1.0,0.9353035,0.9665704
807,None,uniform,Medium,Low,10000,8,1.0,0.9191919,0.9578947
808,None,uniform,Very High,Low,10000,8,1.0,0.9197896,0.9582192
809,None,uniform,Very High,High,10000,8,1.0,0.8222669,0.902466
810,None,uniform,High,Low,10000,10,1.0,0.9353035,0.9665704
811,None,uniform,Very High,High,10000,10,1.0,0.8350101,0.9100877
812,None,uniform,Low,Low,10000,10,0.2955665,0.952381,0.4511278
813,None,uniform,Very High,Low,10000,10,1.0,0.921762,0.9592884
814,None,uniform,Low,High,10000,10,0.2628866,0.85,0.4015748
815,None,uniform,Medium,Low,10000,10,0.997807,0.9191919,0.9568875
816,None,uniform,Low,High,10000,12,0.2684211,0.85,0.408
817,None,uniform,Very High,High,10000,12,1.0,0.8296445,0.9068915
818,None,uniform,Very High,Low,10000,12,1.0,0.921762,0.9592884
819,None,uniform,Low,Low,10000,12,0.3061224,0.952381,0.4633205
820,None,uniform,High,Low,10000,12,1.0,0.9353035,0.9665704
821,None,uniform,Medium,Low,10000,12,1.0,0.9292929,0.9633508
822,None,uniform,Very High,High,10000,14,1.0,0.832998,0.9088913
823,None,uniform,Low,Low,10000,14,0.3015075,0.952381,0.4580153
824,None,uniform,High,Low,10000,14,1.0,0.9337061,0.9657166
825,None,uniform,Medium,Low,10000,14,0.9978214,0.9252525,0.9601677
826,None,uniform,Low,High,10000,14,0.2727273,0.85,0.4129555
827,None,uniform,Very High,Low,10000,14,1.0,0.921762,0.9592884
828,None,uniform,Very High,High,10000,16,0.997561,0.8229376,0.9018743
829,None,uniform,Low,Low,10000,16,0.3157895,0.952381,0.4743083
830,None,uniform,Low,High,10000,16,0.2602041,0.85,0.3984375
831,None,uniform,Medium,Low,10000,16,1.0,0.9191919,0.9578947
832,None,uniform,Very High,Low,10000,16,1.0,0.921762,0.9592884
833,None,uniform,High,Low,10000,16,1.0,0.9392971,0.9686985
834,None,uniform,High,Low,10000,18,1.0,0.9353035,0.9665704
835,None,uniform,Low,Low,10000,18,0.3141361,0.952381,0.4724409
836,None,uniform,Medium,Low,10000,18,0.9956427,0.9232323,0.9580713
837,None,uniform,Very High,High,10000,18,1.0,0.8289738,0.9064906
838,None,uniform,Low,High,10000,18,0.2727273,0.85,0.4129555
839,None,uniform,Very High,Low,10000,18,1.0,0.921762,0.9592884
840,None,uniform,Very High,Low,10000,20,1.0,0.9230769,0.96
841,None,uniform,Medium,Low,10000,20,1.0,0.9191919,0.9578947
842,None,uniform,Low,Low,10000,20,0.3157895,0.952381,0.4743083
843,None,uniform,Very High,High,10000,20,1.0,0.8269618,0.9052863
844,None,uniform,High,Low,10000,20,1.0,0.9361022,0.9669967
845,None,uniform,Low,High,10000,20,0.2756757,0.85,0.4163265
846,None,uniform,High,Low,10000,3,1.0,0.9337061,0.9657166
847,None,uniform,Very High,High,10000,3,1.0,0.8222669,0.902466
848,None,uniform,Very High,Low,10000,3,1.0,0.9230769,0.96
849,None,uniform,Low,Low,10000,3,0.3108808,0.952381,0.46875
850,None,uniform,Medium,Low,10000,3,1.0,0.9191919,0.9578947
851,None,uniform,Low,High,10000,3,0.2684211,0.85,0.408
852,None,uniform,High,Low,10000,5,1.0,0.9337061,0.9657166
853,None,uniform,Very High,High,10000,5,1.0,0.8303152,0.907292
854,None,uniform,Low,Low,10000,5,0.3108808,0.952381,0.46875
855,None,uniform,Medium,Low,10000,5,0.9956236,0.9191919,0.9558824
856,None,uniform,Very High,Low,10000,5,1.0,0.9237344,0.9603554
857,None,uniform,Low,High,10000,5,0.2628866,0.85,0.4015748
858,None,uniform,Very High,High,10000,7,1.0,0.8202549,0.9012528
859,None,uniform,High,Low,10000,7,1.0,0.9361022,0.9669967
860,None,uniform,Low,Low,10000,7,0.3061224,0.952381,0.4633205
861,None,uniform,Very High,Low,10000,7,1.0,0.9237344,0.9603554
862,None,uniform,Low,High,10000,7,0.2524752,0.85,0.389313
863,None,uniform,Medium,Low,10000,7,1.0,0.9191919,0.9578947
864,None,uniform,Very High,Low,10000,9,1.0,0.921762,0.9592884
865,None,uniform,Low,High,10000,9,0.2698413,0.85,0.4096386
866,None,uniform,Low,Low,10000,9,0.3,0.952381,0.4562738
867,None,uniform,Medium,Low,10000,9,1.0,0.9232323,0.960084
868,None,uniform,Very High,High,10000,9,1.0,0.8309859,0.9076923
869,None,uniform,High,Low,10000,9,1.0,0.936901,0.9674227
870,None,uniform,Medium,Low,10000,11,1.0,0.9191919,0.9578947
871,None,uniform,Low,Low,10000,11,0.2955665,0.952381,0.4511278
872,None,uniform,High,Low,10000,11,1.0,0.9353035,0.9665704
873,None,uniform,Very High,Low,10000,11,1.0,0.921762,0.9592884
874,None,uniform,Very High,High,10000,11,1.0,0.8236083,0.9032733
875,None,uniform,Low,High,10000,11,0.2670157,0.85,0.4063745
876,None,uniform,Very High,High,10000,13,0.999189,0.8262911,0.9045521
877,None,uniform,High,Low,10000,13,1.0,0.9353035,0.9665704
878,None,uniform,Low,Low,10000,13,0.3030303,0.952381,0.4597701
879,None,uniform,Medium,Low,10000,13,1.0,0.9252525,0.9611752
880,None,uniform,Very High,Low,10000,13,1.0,0.9230769,0.96
881,None,uniform,Low,High,10000,13,0.265625,0.85,0.4047619
882,None,uniform,Very High,Low,10000,15,1.0,0.9230769,0.96
883,None,uniform,Low,High,10000,15,0.2642487,0.85,0.4031621
884,None,uniform,Very High,High,10000,15,1.0,0.8276325,0.9056881
885,None,uniform,Low,Low,10000,15,0.3141361,0.952381,0.4724409
886,None,uniform,Medium,Low,10000,15,1.0,0.9292929,0.9633508
887,None,uniform,High,Low,10000,15,1.0,0.9376997,0.9678483
888,None,uniform,Very High,Low,10000,17,1.0,0.921762,0.9592884
889,None,uniform,Very High,High,10000,17,1.0,0.8283032,0.9060895
890,None,uniform,Medium,Low,10000,17,1.0,0.9191919,0.9578947
891,None,uniform,Low,Low,10000,17,0.3015075,0.952381,0.4580153
892,None,uniform,High,Low,10000,17,1.0,0.9384984,0.9682736
893,None,uniform,Low,High,10000,17,0.2642487,0.85,0.4031621
894,None,uniform,High,Low,10000,19,1.0,0.9353035,0.9665704
895,None,uniform,Low,Low,10000,19,0.3108808,0.952381,0.46875
896,None,uniform,Very High,High,10000,19,1.0,0.8309859,0.9076923
897,None,uniform,Medium,Low,10000,19,1.0,0.9191919,0.9578947
898,None,uniform,Low,High,10000,19,0.2512315,0.85,0.3878327
899,None,uniform,Very High,Low,10000,19,1.0,0.921762,0.9592884
900,None,Bounded NBD,Low,Low,10000,0,0.9677419,0.952381,0.96
901,None,Bounded NBD,Very High,Low,10000,0,1.0,0.921762,0.9592884
902,None,Bounded NBD,Medium,Low,10000,0,1.0,0.9191919,0.9578947
903,None,Bounded NBD,High,Low,10000,0,1.0,0.9353035,0.9665704
904,None,Bounded NBD,Low,High,10000,0,0.877193,0.8333333,0.8547009
905,None,Bounded NBD,Very High,High,10000,0,0.9975845,0.8309859,0.9066959
906,None,Bounded NBD,High,Low,10000,2,1.0,0.9384984,0.9682736
907,None,Bounded NBD,Very High,High,10000,2,1.0,0.8249497,0.9040794
908,None,Bounded NBD,Medium,Low,10000,2,1.0,0.9191919,0.9578947
909,None,Bounded NBD,Low,Low,10000,2,0.9677419,0.952381,0.96
910,None,Bounded NBD,Low,High,10000,2,0.9107143,0.85,0.8793103
911,None,Bounded NBD,Very High,Low,10000,2,1.0,0.921762,0.9592884
912,None,Bounded NBD,Very High,High,10000,4,0.9903382,0.8249497,0.9001098
913,None,Bounded NBD,Very High,Low,10000,4,1.0,0.921762,0.9592884
914,None,Bounded NBD,High,Low,10000,4,1.0,0.9353035,0.9665704
915,None,Bounded NBD,Medium,Low,10000,4,1.0,0.9232323,0.960084
916,None,Bounded NBD,Low,Low,10000,4,0.9677419,0.952381,0.96
917,None,Bounded NBD,Low,High,10000,4,0.9272727,0.85,0.8869565
918,None,Bounded NBD,Very High,Low,10000,6,1.0,0.921762,0.9592884
919,None,Bounded NBD,High,Low,10000,6,1.0,0.9376997,0.9678483
920,None,Bounded NBD,Medium,Low,10000,6,1.0,0.9191919,0.9578947
921,None,Bounded NBD,Low,High,10000,6,0.9272727,0.85,0.8869565
922,None,Bounded NBD,Low,Low,10000,6,0.9677419,0.952381,0.96
923,None,Bounded NBD,Very High,High,10000,6,0.9983962,0.8350101,0.9094229
924,None,Bounded NBD,Low,Low,10000,8,0.9677419,0.952381,0.96
925,None,Bounded NBD,High,Low,10000,8,1.0,0.9376997,0.9678483
926,None,Bounded NBD,Very High,Low,10000,8,1.0,0.921762,0.9592884
927,None,Bounded NBD,Low,High,10000,8,0.8644068,0.85,0.8571429
928,None,Bounded NBD,Very High,High,10000,8,0.9935536,0.8269618,0.9026354
929,None,Bounded NBD,Medium,Low,10000,8,1.0,0.9191919,0.9578947
930,None,Bounded NBD,High,Low,10000,10,1.0,0.9361022,0.9669967
931,None,Bounded NBD,Very High,Low,10000,10,1.0,0.921762,0.9592884
932,None,Bounded NBD,Low,Low,10000,10,0.9836066,0.952381,0.9677419
933,None,Bounded NBD,Low,High,10000,10,0.8947368,0.85,0.8717949
934,None,Bounded NBD,Very High,High,10000,10,0.9935484,0.8262911,0.9022336
935,None,Bounded NBD,Medium,Low,10000,10,1.0,0.9191919,0.9578947
936,None,Bounded NBD,Very High,High,10000,12,0.9959775,0.8303152,0.9056328
937,None,Bounded NBD,Very High,Low,10000,12,1.0,0.921762,0.9592884
938,None,Bounded NBD,High,Low,10000,12,1.0,0.9361022,0.9669967
939,None,Bounded NBD,Low,High,10000,12,0.9107143,0.85,0.8793103
940,None,Bounded NBD,Low,Low,10000,12,0.9677419,0.952381,0.96
941,None,Bounded NBD,Medium,Low,10000,12,0.997807,0.9191919,0.9568875
942,None,Bounded NBD,Very High,Low,10000,14,1.0,0.921762,0.9592884
943,None,Bounded NBD,High,Low,10000,14,1.0,0.936901,0.9674227
944,None,Bounded NBD,Very High,High,10000,14,0.9935743,0.8296445,0.9042398
945,None,Bounded NBD,Low,High,10000,14,0.8947368,0.85,0.8717949
946,None,Bounded NBD,Medium,Low,10000,14,1.0,0.9191919,0.9578947
947,None,Bounded NBD,Low,Low,10000,14,0.9836066,0.952381,0.9677419
948,None,Bounded NBD,Low,Low,10000,16,0.9677419,0.952381,0.96
949,None,Bounded NBD,Low,High,10000,16,0.9107143,0.85,0.8793103
950,None,Bounded NBD,Very High,High,10000,16,0.9959872,0.8323273,0.9068323
951,None,Bounded NBD,Very High,Low,10000,16,1.0,0.921762,0.9592884
952,None,Bounded NBD,High,Low,10000,16,1.0,0.9353035,0.9665704
953,None,Bounded NBD,Medium,Low,10000,16,1.0,0.9191919,0.9578947
954,None,Bounded NBD,High,Low,10000,18,1.0,0.9392971,0.9686985
955,None,Bounded NBD,Low,High,10000,18,0.8947368,0.85,0.8717949
956,None,Bounded NBD,Very High,High,10000,18,0.9976134,0.8410463,0.9126638
957,None,Bounded NBD,Medium,Low,10000,18,1.0,0.9191919,0.9578947
958,None,Bounded NBD,Low,Low,10000,18,0.9677419,0.952381,0.96
959,None,Bounded NBD,Very High,Low,10000,18,1.0,0.921762,0.9592884
960,None,Bounded NBD,High,Low,10000,20,1.0,0.9361022,0.9669967
961,None,Bounded NBD,Low,Low,10000,20,0.9836066,0.952381,0.9677419
962,None,Bounded NBD,Very High,Low,10000,20,1.0,0.921762,0.9592884
963,None,Bounded NBD,Low,High,10000,20,0.9107143,0.85,0.8793103
964,None,Bounded NBD,Medium,Low,10000,20,1.0,0.9232323,0.960084
965,None,Bounded NBD,Very High,High,10000,20,0.9983779,0.8256204,0.9038179
966,None,Bounded NBD,Low,High,10000,3,0.9272727,0.85,0.8869565
967,None,Bounded NBD,Medium,Low,10000,3,1.0,0.9232323,0.960084
968,None,Bounded NBD,Very High,High,10000,3,0.9919872,0.8303152,0.9039796
969,None,Bounded NBD,Very High,Low,10000,3,1.0,0.921762,0.9592884
970,None,Bounded NBD,High,Low,10000,3,1.0,0.9384984,0.9682736
971,None,Bounded NBD,Low,Low,10000,3,0.9836066,0.952381,0.9677419
972,None,Bounded NBD,Medium,Low,10000,5,1.0,0.9191919,0.9578947
973,None,Bounded NBD,Low,Low,10000,5,0.9836066,0.952381,0.9677419
974,None,Bounded NBD,Low,High,10000,5,0.9107143,0.85,0.8793103
975,None,Bounded NBD,Very High,High,10000,5,0.9951807,0.8309859,0.9057018
976,None,Bounded NBD,Very High,Low,10000,5,1.0,0.921762,0.9592884
977,None,Bounded NBD,High,Low,10000,5,1.0,0.9353035,0.9665704
978,None,Bounded NBD,Very High,Low,10000,7,1.0,0.921762,0.9592884
979,None,Bounded NBD,Low,Low,10000,7,0.9677419,0.952381,0.96
980,None,Bounded NBD,High,Low,10000,7,1.0,0.936901,0.9674227
981,None,Bounded NBD,Low,High,10000,7,0.8947368,0.85,0.8717949
982,None,Bounded NBD,Very High,High,10000,7,0.9911504,0.8262911,0.9012436
983,None,Bounded NBD,Medium,Low,10000,7,1.0,0.9191919,0.9578947
984,None,Bounded NBD,Very High,High,10000,9,0.9927536,0.8269618,0.9023052
985,None,Bounded NBD,Low,High,10000,9,0.8947368,0.85,0.8717949
986,None,Bounded NBD,Low,Low,10000,9,0.9677419,0.952381,0.96
987,None,Bounded NBD,Very High,Low,10000,9,1.0,0.921762,0.9592884
988,None,Bounded NBD,High,Low,10000,9,1.0,0.9376997,0.9678483
989,None,Bounded NBD,Medium,Low,10000,9,1.0,0.9191919,0.9578947
990,None,Bounded NBD,High,Low,10000,11,1.0,0.9353035,0.9665704
991,None,Bounded NBD,Very High,Low,10000,11,1.0,0.921762,0.9592884
992,None,Bounded NBD,Very High,High,10000,11,0.9959645,0.8276325,0.9040293
993,None,Bounded NBD,Low,High,10000,11,0.8947368,0.85,0.8717949
994,None,Bounded NBD,Low,Low,10000,11,0.952381,0.952381,0.952381
995,None,Bounded NBD,Medium,Low,10000,11,1.0,0.9191919,0.9578947
996,None,Bounded NBD,Low,Low,10000,13,0.9836066,0.952381,0.9677419
997,None,Bounded NBD,Very High,High,10000,13,0.9975981,0.8356808,0.9094891
998,None,Bounded NBD,Very High,Low,10000,13,1.0,0.921762,0.9592884
999,None,Bounded NBD,High,Low,10000,13,1.0,0.9353035,0.9665704
1000,None,Bounded NBD,Medium,Low,10000,13,1.0,0.9191919,0.9578947
1001,None,Bounded NBD,Low,High,10000,13,0.8644068,0.85,0.8571429
1002,None,Bounded NBD,Very High,Low,10000,15,1.0,0.921762,0.9592884
1003,None,Bounded NBD,Medium,Low,10000,15,1.0,0.9252525,0.9611752
1004,None,Bounded NBD,High,Low,10000,15,1.0,0.936901,0.9674227
1005,None,Bounded NBD,Very High,High,10000,15,0.9919614,0.8276325,0.9023766
1006,None,Bounded NBD,Low,Low,10000,15,0.9677419,0.952381,0.96
1007,None,Bounded NBD,Low,High,10000,15,0.8947368,0.85,0.8717949
1008,None,Bounded NBD,Low,Low,10000,17,0.9836066,0.952381,0.9677419
1009,None,Bounded NBD,Very High,Low,10000,17,1.0,0.921762,0.9592884
1010,None,Bounded NBD,Medium,Low,10000,17,1.0,0.9252525,0.9611752
1011,None,Bounded NBD,Very High,High,10000,17,0.9960032,0.8356808,0.9088257
1012,None,Bounded NBD,High,Low,10000,17,1.0,0.9392971,0.9686985
1013,None,Bounded NBD,Low,High,10000,17,0.8928571,0.8333333,0.862069
1014,None,Bounded NBD,Low,Low,10000,19,0.9836066,0.952381,0.9677419
1015,None,Bounded NBD,Low,High,10000,19,0.9107143,0.85,0.8793103
1016,None,Bounded NBD,Very High,Low,10000,19,1.0,0.921762,0.9592884
1017,None,Bounded NBD,Medium,Low,10000,19,1.0,0.9191919,0.9578947
1018,None,Bounded NBD,Very High,High,10000,19,0.9959968,0.8343394,0.9080292
1019,None,Bounded NBD,High,Low,10000,19,1.0,0.9353035,0.9665704
1020,No Empirical,Pitman,Very High,High,10000,0,0.997539,0.81556,0.897417
1021,No Empirical,Pitman,High,High,10000,0,0.9969104,0.773781,0.8712871
1022,No Empirical,Pitman,Very High,Low,10000,0,1.0,0.921762,0.9592884
1023,No Empirical,Pitman,Medium,Low,10000,0,1.0,0.9191919,0.9578947
1024,No Empirical,Pitman,Low,High,10000,0,1.0,0.75,0.8571429
1025,No Empirical,Pitman,Low,Low,10000,0,0.9677419,0.952381,0.96
1026,No Empirical,Pitman,High,Low,10000,0,1.0,0.9353035,0.9665704
1027,No Empirical,Pitman,Very High,High,10000,2,0.997545,0.8175721,0.8986362
1028,No Empirical,Pitman,High,High,10000,2,1.0,0.7609912,0.864276
1029,No Empirical,Pitman,Low,High,10000,2,1.0,0.8333333,0.9090909
1030,No Empirical,Pitman,High,Low,10000,2,1.0,0.936901,0.9674227
1031,No Empirical,Pitman,Medium,Low,10000,2,1.0,0.9292929,0.9633508
1032,No Empirical,Pitman,Low,Low,10000,2,0.9836066,0.952381,0.9677419
1033,No Empirical,Pitman,Very High,Low,10000,2,1.0,0.9230769,0.96
1034,No Empirical,Pitman,Medium,Low,10000,4,1.0,0.9232323,0.960084
1035,No Empirical,Pitman,Low,Low,10000,4,0.9677419,0.952381,0.96
1036,No Empirical,Pitman,High,Low,10000,4,1.0,0.9337061,0.9657166
1037,No Empirical,Pitman,Very High,Low,10000,4,1.0,0.9230769,0.96
1038,No Empirical,Pitman,Low,High,10000,4,1.0,0.7666667,0.8679245
1039,No Empirical,Pitman,High,High,10000,4,1.0,0.7761791,0.8739874
1040,No Empirical,Pitman,Very High,High,10000,4,1.0,0.8236083,0.9032733
1041,No Empirical,Pitman,High,High,10000,6,1.0,0.7617906,0.8647913
1042,No Empirical,Pitman,Low,High,10000,6,1.0,0.8,0.8888889
1043,No Empirical,Pitman,Very High,Low,10000,6,1.0,0.921762,0.9592884
1044,No Empirical,Pitman,High,Low,10000,6,1.0,0.9361022,0.9669967
1045,No Empirical,Pitman,Very High,High,10000,6,1.0,0.8182428,0.9000369
1046,No Empirical,Pitman,Low,Low,10000,6,0.9836066,0.952381,0.9677419
1047,No Empirical,Pitman,Medium,Low,10000,6,1.0,0.9191919,0.9578947
1048,No Empirical,Pitman,Very High,Low,10000,8,1.0,0.9230769,0.96
1049,No Empirical,Pitman,Medium,Low,10000,8,1.0,0.9191919,0.9578947
1050,No Empirical,Pitman,Low,Low,10000,8,0.9836066,0.952381,0.9677419
1051,No Empirical,Pitman,Low,High,10000,8,1.0,0.7666667,0.8679245
1052,No Empirical,Pitman,High,Low,10000,8,1.0,0.9400958,0.9691231
1053,No Empirical,Pitman,High,High,10000,8,1.0,0.7689848,0.869408
1054,No Empirical,Pitman,Very High,High,10000,8,1.0,0.8175721,0.899631
1055,No Empirical,Pitman,Very High,Low,10000,10,1.0,0.921762,0.9592884
1056,No Empirical,Pitman,Low,Low,10000,10,0.9677419,0.952381,0.96
1057,No Empirical,Pitman,High,High,10000,10,1.0,0.7689848,0.869408
1058,No Empirical,Pitman,Low,High,10000,10,1.0,0.7333333,0.8461538
1059,No Empirical,Pitman,Very High,High,10000,10,1.0,0.8169014,0.8992248
1060,No Empirical,Pitman,Medium,Low,10000,10,1.0,0.9232323,0.960084
1061,No Empirical,Pitman,High,Low,10000,10,1.0,0.936901,0.9674227
1062,No Empirical,Pitman,Very High,High,10000,12,1.0,0.8122066,0.8963731
1063,No Empirical,Pitman,Low,Low,10000,12,0.9836066,0.952381,0.9677419
1064,No Empirical,Pitman,High,High,10000,12,1.0,0.7482014,0.8559671
1065,No Empirical,Pitman,Low,High,10000,12,1.0,0.7666667,0.8679245
1066,No Empirical,Pitman,Very High,Low,10000,12,1.0,0.921762,0.9592884
1067,No Empirical,Pitman,Medium,Low,10000,12,1.0,0.9191919,0.9578947
1068,No Empirical,Pitman,High,Low,10000,12,1.0,0.9337061,0.9657166
1069,No Empirical,Pitman,High,Low,10000,14,1.0,0.9408946,0.9695473
1070,No Empirical,Pitman,Low,Low,10000,14,0.9836066,0.952381,0.9677419
1071,No Empirical,Pitman,Low,High,10000,14,1.0,0.8166667,0.8990826
1072,No Empirical,Pitman,Very High,High,10000,14,1.0,0.8182428,0.9000369
1073,No Empirical,Pitman,Medium,Low,10000,14,1.0,0.9191919,0.9578947
1074,No Empirical,Pitman,High,High,10000,14,0.9978495,0.7418066,0.8509858
1075,No Empirical,Pitman,Very High,Low,10000,14,1.0,0.921762,0.9592884
1076,No Empirical,Pitman,Medium,Low,10000,16,1.0,0.9232323,0.960084
1077,No Empirical,Pitman,Very High,High,10000,16,1.0,0.8195842,0.9008478
1078,No Empirical,Pitman,High,Low,10000,16,1.0,0.9337061,0.9657166
1079,No Empirical,Pitman,Low,High,10000,16,1.0,0.8,0.8888889
1080,No Empirical,Pitman,Very High,Low,10000,16,1.0,0.921762,0.9592884
1081,No Empirical,Pitman,High,High,10000,16,0.9968254,0.7529976,0.8579235
1082,No Empirical,Pitman,Low,Low,10000,16,0.9836066,0.952381,0.9677419
1083,No Empirical,Pitman,High,High,10000,18,1.0,0.7729816,0.8719567
1084,No Empirical,Pitman,Very High,High,10000,18,1.0,0.8195842,0.9008478
1085,No Empirical,Pitman,Low,High,10000,18,1.0,0.7833333,0.8785047
